disp,ra,dec,orbper,duration,depth,rad,steff,logg,srad
0,292.69489,41.336418,0.909310626,3.4411,12127.0,48.79,6370.0,4.41,1.106
0,283.75253,40.842369,0.648774274,2.643,231.0,1.08,5026.0,4.557,0.729
0,288.63629,42.138191,32.63286247,3.08,,,,,
1,295.87231,42.881149,173.92851338,2.64,,,,,
0,287.99161,42.933769,25.64384513,5.05,,,,,
0,289.11868,43.077389,25.58546721,2.28,,,,,
0,288.6496,46.597752,17.47702,54.52,138.3,0.93,6116.0,4.579,0.782
0,294.98788,47.21986,16.88954693,3.41,,,,,
0,300.46063,45.01384,26.77891391,3.12,,,,,
0,296.08609,51.127041,13.33386985,6.51,,,,,
0,286.40833,37.426762,94.10628163,17.21,,,,,
0,287.20215,37.94825,14.71266408,4.21,,,,,
0,293.539,44.494919,0.696125302,2.0054,14966.0,28.44,5245.0,4.594,0.674
0,301.70923,44.281792,302.38867822,3.1229,41320.0,40.73,5328.0,4.499,0.857
1,298.99509,45.909512,305.0762469,6.255,4042.8,7.82,5716.0,4.348,1.155
0,291.91602,41.74741,5.24372504,17.136,234.4,20.41,5772.0,4.452,0.867
0,286.83035,42.279202,18.795269797,9.9816,28241.0,30.77,5623.0,3.925,1.841
0,293.93689,42.961559,42.2625935,4.465,692.2,12.62,5432.0,3.55,3.581
0,286.42599,43.264278,3.549386251,2.4342,50664.0,24.15,5759.0,4.495,0.892
1,287.23676,43.567211,29.92208104,2.7716,345.3,3.09,6127.0,4.055,1.637
0,291.5907,42.669891,0.566812588,3.596,17.1,0.71,6194.0,3.971,1.718
0,298.64505,42.089851,9.94221873,2.453,486.5,19.64,5213.0,4.434,0.917
0,287.79138,42.574108,9.06557317,1.6208,243.4,1.46,6075.0,4.51,0.916
0,290.30646,45.750931,4.9432827,40.01,27.1,1.21,6701.0,3.907,2.236
0,298.26663,46.412991,7.35390869,2.061,92.9,2.29,6385.0,3.868,2.327
0,293.67361,42.666458,15.7455586,13.877,161.1,1.41,6089.0,4.495,0.95
0,291.82965,42.737679,0.566796615,1.999,47.8,0.59,5858.0,4.553,0.849
1,296.80344,46.74115,8.48651582,5.267,110.8,1.34,6178.0,4.269,1.267
0,285.87708,39.690689,2.189092892,5.1128,1871.5,33.45,6106.0,4.487,0.966
0,299.70813,40.921909,2.40435335,4.07,70.6,3.05,6103.0,3.568,3.358
0,296.03668,47.180119,220.9290121,7.335,2456.5,5.24,5893.0,4.483,0.941
0,285.37082,47.946499,3.1877519,14.836,452.3,19.66,5532.0,4.489,0.896
1,293.13828,42.965141,3.76565247,1.557,92.4,0.87,5815.0,4.54,0.877
0,296.01447,42.422279,10.72396374,3.8439,13518.0,39.84,5582.0,4.445,0.905
0,291.16675,38.78019,119.67747,32.274,3254.1,36.8,6075.0,4.486,0.969
0,289.1524,50.253159,185.9526325,3.5964,11107.0,50.98,5813.0,4.33,1.164
0,287.60461,42.166779,103.62650922,6.89,,,,,
0,289.07571,51.757439,41.077590334,6.20583,134480.0,23.2,4451.0,4.654,0.62
0,299.12851,41.58754,2.99540439,6.172,223.2,65.37,6106.0,3.633,3.09
1,287.81284,43.362549,10.5994606,9.484,128.8,1.28,6194.0,4.445,1.069
0,299.59305,43.693089,63.934965,12.71,1119.5,44.59,5209.0,3.999,1.595
0,283.19598,43.890968,38.4769457,5.825,259.4,4.79,6079.0,3.834,2.163
1,284.51019,43.961658,37.3228722,7.2146,307.5,35.34,4907.0,2.41,19.53
0,296.52682,43.960232,1.664980224,1.7455,230.8,3.68,5792.0,4.058,1.567
0,300.43979,43.930729,16.6094904,3.189,272.9,1.82,6047.0,4.395,1.05
0,291.70721,42.61335,0.566789505,5.835,54.6,3.37,5894.0,4.585,0.784
0,293.20831,38.003319,2.62982665,6.213,126.4,17.88,6712.0,4.053,1.846
0,291.69385,38.964069,2.69787749,1.915,116.8,1.5,5609.0,4.114,1.348
0,282.04895,42.871109,5.23340265,3.242,242.1,1.15,5266.0,4.611,0.741
0,295.98465,50.248199,3.51289168,3.313,131.0,1.12,5523.0,4.395,0.981
1,291.65952,50.583881,14.092583189,4.1536,530.4,1.82,5081.0,4.596,0.77
0,292.73621,42.75972,9.087508013,2.7597,140.6,1.37,6078.0,4.297,1.119
0,292.39539,43.869068,0.65244373,1.471,610.7,2.17,5638.0,4.488,0.883
0,295.2269,46.772869,1.332564704,5.9775,1049.5,30.04,6046.0,4.486,0.972
0,297.55859,40.63467,2.636899795,0.9105,426.2,49.84,5524.0,4.54,0.847
0,295.5495,43.047722,0.660629055,5.894,231.6,17.38,6024.0,4.55,0.849
0,298.83673,43.44302,0.885123683,3.3865,113.3,1.14,5979.0,4.44,0.998
0,295.87747,42.983631,471.65421,3.456,479.7,4.11,6061.0,4.025,1.653
0,298.84198,41.631531,1.221204888,1.8511,111.6,1.1,5874.0,4.378,0.997
0,298.20071,41.72921,135.90795753,1.83,,,,,
0,298.55786,41.82563,0.959853772,1.9163,55.8,1.3,6061.0,4.025,1.653
1,290.28094,45.46426,0.592243731,1.386,3992.4,6.77,4920.0,4.664,0.591
0,297.89221,47.498089,46.882525,1.93,343.5,1.91,6045.0,4.494,0.955
0,281.27295,47.774399,20.7191626,3.912,184.4,1.85,5837.0,4.143,1.366
1,289.7308,43.497368,399.37587,21.25,552.2,3.93,6098.0,4.069,1.618
0,300.4472,43.929539,16.60973843,4.515,667.8,6.64,5238.0,4.603,0.752
0,300.79263,43.96748,54.323118,25.863,538.0,5.06,6988.0,4.155,1.67
0,296.49356,44.052319,5.803127153,4.9041,58570.0,19.04,5533.0,4.577,0.795
0,287.8569,44.102798,35.51619219,2.5,10984.0,719.49,5514.0,4.505,0.871
0,296.60672,44.472919,0.589049151,2.25397,61953.0,39.51,5592.0,4.51,0.771
1,282.86319,41.79668,80.2321467,4.656,888.7,3.24,5436.0,4.505,0.888
1,295.46463,47.90807,41.88970036,1.35,1304.4,32.16,5952.0,4.519,0.907
0,288.51645,41.381962,1.791406261,2.8159,345.5,4.51,6092.0,4.453,1.028
0,297.13702,39.891842,1.25483232,2.67,117.6,2.89,6168.0,3.75,2.572
0,299.78946,44.171001,5.71483873,2.748,286.2,1.26,5193.0,4.535,0.755
0,294.85565,42.790672,17.5859472,3.815,509.5,2.24,5780.0,4.438,1.0
0,292.60968,45.708881,1.332567005,6.3373,401.3,27.36,6388.0,4.284,1.223
1,291.77164,47.5299,10.32736351,1.889,126.9,1.25,5757.0,4.431,1.017
0,298.8461,43.403519,2.54557259,5.636,529.0,1.97,5718.0,4.549,0.863
0,288.08798,43.208172,0.704541784,1.0726,275.2,1.72,6063.0,4.476,1.012
0,299.33234,40.69503,0.697996932,4.3323,9094.6,28.06,5176.0,4.636,0.695
0,295.73996,38.862282,6.63449721,22.982,919.1,85.25,6487.0,3.696,2.817
0,285.90607,49.287521,110.9215892,5.282,498.0,3.71,5725.0,4.148,1.384
0,294.34216,39.562359,3.88673217,20.491,761.7,21.04,5798.0,4.589,0.767
1,294.19211,39.618999,1.544928892,1.43586,5817.3,13.43,6309.0,4.199,1.412
0,292.79404,40.074581,11.76921923,3.219,519.3,3.12,6215.0,4.44,1.052
0,293.02615,40.073051,44.638983058,3.04001,36830.0,50.33,6197.0,4.449,1.035
1,296.68945,49.44677,1.236866732,1.242,187.2,1.75,5621.0,4.514,0.879
0,291.97382,48.26231,174.95980475,5.23,,,,,
0,297.53055,48.38747,1.926888595,1.235,130.0,1.31,6268.0,4.429,1.1
1,286.54001,49.437328,34.1420506,2.945,788.0,1.06,3526.0,4.866,0.383
0,288.24615,43.135841,0.241842544,0.7257,203.3,1.16,5834.0,4.577,0.797
0,289.25012,41.484871,0.865759153,0.8408,191.6,1.53,6249.0,4.428,1.076
1,285.20944,46.540909,1.332035996,1.391,136.8,0.85,5376.0,4.616,0.73
1,292.50378,41.830421,8.68910764,1.1627,1679.0,0.49,2703.0,5.274,0.118
0,297.15662,40.898788,0.63624396,4.0,,,,,
0,281.11948,42.9944,4.4040248,2.41,,,,,
0,286.65024,47.242329,9.81101738,2.09,,,,,
1,284.4335,49.305161,8.71980135,3.7454,160.4,1.53,5970.0,4.317,1.2
1,284.4335,49.305161,7.00821787,3.812,116.4,1.29,5970.0,4.317,1.2
0,288.17081,43.501202,0.903583394,1.5942,1027.1,33.18,6455.0,4.41,1.101
0,289.20413,46.133911,0.99014722,0.9394,321.1,1.34,5072.0,4.606,0.747
0,292.44772,47.858952,138.61227705,13.79,,,,,
0,296.23697,43.014149,0.77359329,1.7603,80.6,0.82,5747.0,4.508,0.907
0,287.73572,42.823421,0.306937807,0.5925,119.2,0.82,5088.0,4.58,0.741
1,298.29819,42.434368,0.716531851,0.655,78.9,1.11,5552.0,4.349,1.03
0,285.5463,48.410851,0.637487312,1.9626,211.3,1.75,6173.0,4.39,1.083
0,283.97751,44.811562,5.71489488,2.0705,292.5,1.41,5552.0,4.555,0.833
0,290.91119,38.335579,7.76967007,4.74,,,,,
0,287.57117,42.813919,76.642481,5.476,64.5,1.36,5537.0,3.949,1.714
1,284.34274,46.316551,5.47715718,1.3849,568.4,2.17,5029.0,4.429,0.93
0,291.95999,44.900021,73.45736853,5.28,,,,,
0,286.71564,48.645279,9.49361221,6.52,,,,,
0,297.29269,48.11438,4.4296786,1.96,,,,,
0,290.17618,46.698341,5.9703813,0.669,210.3,1.69,5825.0,4.504,0.965
1,297.14883,46.296951,7.57299816,2.645,30.2,0.53,5495.0,4.442,0.961
0,282.23969,43.244049,3.95383243,2.37,,,,,
1,285.25366,46.582191,32.376183,4.4639,745.4,2.26,4580.0,4.641,0.675
1,289.34143,46.988239,284.063137,8.297,1628.1,6.36,5791.0,4.185,1.336
0,288.28134,46.637909,129.68366098,7.86,,,,,
0,294.29269,46.159409,4.30908594,1.52,160.8,1.62,5754.0,4.348,1.097
0,291.38715,46.88168,57.104588,11.5,144.3,0.98,5637.0,4.564,0.821
0,286.92056,41.371151,0.422015793,1.23416,1291.9,6.69,5614.0,4.587,0.777
0,292.01581,42.286572,0.945825494,1.8496,104.7,1.14,6116.0,4.44,1.084
0,294.34518,39.683929,0.676715927,0.63,264.5,1.29,5334.0,4.56,0.733
1,282.34305,48.340778,4.64490141,2.456,106.4,0.76,4786.0,4.54,0.77
0,289.82767,38.442619,0.576441813,2.027,60.8,0.82,6459.0,4.425,1.038
0,288.71979,40.986141,0.423854275,1.0198,235.3,0.58,3553.0,4.887,0.368
0,292.3407,37.279861,2.43731228,1.89,,,,,
0,295.56525,49.073139,0.692693892,1.2804,1433.7,32.44,5907.0,4.49,0.964
0,289.92453,49.882469,0.768934934,1.216,846.8,4.09,5390.0,4.535,0.777
0,293.61337,44.975422,0.998212785,2.489,118.8,1.1,6072.0,4.47,0.988
1,290.08478,51.208599,0.764863517,1.16,150.2,1.04,5231.0,4.476,0.86
0,297.94925,47.816399,0.710894157,1.0183,122.6,1.16,5862.0,4.424,1.049
0,289.46765,52.19809,0.537839241,2.169,23.5,1.49,6456.0,3.659,3.03
0,291.38965,45.527168,0.373684977,0.9621,456.8,2.25,5970.0,4.521,0.908
0,290.41016,44.063541,1.10118564,5.2,,,,,
0,297.10153,41.876862,0.544962596,1.085,247.9,1.03,5257.0,4.675,0.639
0,293.57123,43.28648,0.769127296,0.998,114.6,0.9,6024.0,4.561,0.831
0,287.62094,49.584629,225.56791218,6.31,,,,,
1,292.03348,37.974548,4.09578199,1.704,405.5,1.64,4791.0,4.577,0.742
1,284.4335,49.305161,91.9401253,9.195,482.9,2.62,5970.0,4.317,1.2
0,298.81332,41.627468,92.57337995,8.45,,,,,
0,291.63528,47.932018,185.0097245,17.96,,,,,
1,288.87436,51.154121,4.5770016,0.949,710.0,1.33,3805.0,4.767,0.497
1,294.95102,43.012428,14.4540329,7.183,79.7,0.72,5559.0,4.496,0.79
0,288.49313,42.692478,0.812587678,1.1144,62.9,1.54,6143.0,4.009,1.877
1,297.96048,46.227921,9.3210841,1.81,294.2,0.61,3773.0,4.925,0.35
0,288.27991,48.950523,19.3073774,3.437,31.7,1.21,6131.0,3.776,2.142
0,281.89307,44.827461,1.000840564,1.3292,2714.4,80.25,6287.0,3.558,3.177
1,298.37384,40.61842,13.6164547,5.175,376.1,22.29,5823.0,4.472,0.972
1,288.25058,46.679611,1.766789509,1.3345,1009.8,1.4,3698.0,4.81,0.444
1,292.03348,37.974548,7.55842923,2.91,361.1,1.46,4791.0,4.577,0.742
1,285.88837,47.880379,35.8656484,8.035,250.9,2.44,6078.0,4.29,1.189
1,291.05722,44.632381,0.638162933,1.2313,109.7,0.91,5244.0,4.449,0.888
0,289.94556,43.665932,1.72929014,3.609,84.5,0.86,5910.0,4.505,0.94
0,293.74628,40.41774,40.301684,1.398,374.8,2.38,6429.0,4.372,1.177
1,294.27399,40.462078,43.681309,12.37,258.0,1.33,5726.0,4.564,0.829
0,295.78586,40.479771,26.524553,2.359,174.5,2.19,4995.0,3.954,1.703
0,298.51175,40.459469,26.1537851,1.802,228.6,1.47,6091.0,4.487,0.967
0,299.5773,40.498508,0.944598153,4.018,200.9,37.61,4877.0,2.839,9.214
0,292.29816,40.52459,354.63284,2.227,280.9,0.9,4206.0,4.703,0.535
0,294.22009,40.592232,35.40103336,1.75,,,,,
1,295.21255,40.516911,230.180357,13.436,3689.3,7.57,6313.0,4.364,1.246
0,291.85382,41.764042,5.2433865,12.472,65.4,0.75,6011.0,4.522,0.902
0,291.91058,41.75098,5.2435703,15.864,228.5,12.68,5558.0,4.621,0.722
1,292.633,41.749222,55.7583803,2.497,132.7,1.59,5413.0,4.107,1.403
1,292.99493,41.712749,3.781123,8.15,90.4,1.16,6318.0,4.247,1.216
1,293.36475,41.788891,220.720142,8.186,862.5,2.0,5150.0,4.634,0.696
0,293.56754,41.763981,634.84739,16.186,542.6,20.5,5048.0,2.978,8.611
1,294.33594,41.747532,281.5921577,5.673,9312.0,7.22,5330.0,4.627,0.713
1,298.11356,41.712749,103.722152,6.061,296.9,1.95,5784.0,4.33,1.143
0,286.23264,38.202888,29.9756697,2.987,258.0,1.84,5893.0,4.462,0.986
0,292.55002,39.023811,387.56519,13.28,1083.0,4.02,6289.0,4.454,1.02
0,288.89194,40.563141,31.5073649,7.362,330.5,0.74,3554.0,4.888,0.37
0,294.23987,40.012131,18.1118457,6.309,328.7,31.25,6434.0,4.394,1.138
1,296.87976,40.45536,32.5474295,6.945,157.1,1.42,6068.0,4.384,1.061
1,287.66339,43.471451,33.4969115,4.833,163.5,2.97,4928.0,3.966,1.688
1,295.18872,39.01865,411.8969,6.203,502.8,2.61,6362.0,4.408,1.144
0,295.51279,39.08849,34.33339948,2.45,,,,,
0,296.10361,39.056221,1.389947459,1.193,1213.8,3.39,5999.0,4.461,0.95
1,296.35797,39.078579,127.671711,2.637,450.1,5.52,4985.0,3.534,2.633
0,291.8476,39.143566,282.5363563,10.3088,29233.0,70.53,6401.0,4.175,1.41
1,293.29913,39.188389,115.23145073,2.01,,,,,
0,294.40005,39.171589,289.490952,3.91,773.0,2.87,5978.0,4.408,1.032
1,295.16342,39.180187,349.58811,5.052,373.3,134.79,3860.0,0.949,74.32
1,298.7175,40.541969,1.680254289,12.585,51633.0,30.88,6423.0,4.121,1.246
0,298.89673,40.578529,0.782068488,1.239,115.7,21.02,4475.0,2.113,20.237
1,299.38071,40.535671,151.13008,3.49,358.0,4.41,6768.0,3.844,2.302
0,299.84723,40.507771,440.65087204,4.07,,,,,
1,282.9101,40.646519,258.63797782,7.11,,,,,
0,283.03632,40.644989,289.76961138,3.19,,,,,
1,284.19696,40.641251,628.15844,12.144,502.3,0.95,3697.0,4.829,0.423
0,287.8595,40.687962,273.223848,3.787,469.9,8.0,5079.0,3.439,3.792
0,298.18536,41.733952,0.650701055,0.89164,371060.0,281.62,10921.0,3.811,3.701
1,284.98364,41.881351,263.90141,4.303,807.1,23.91,5094.0,3.126,6.247
0,286.52179,41.822239,59.742966,6.78,284.9,16.91,5059.0,2.871,7.322
1,291.76413,41.86013,18.7821603,5.573,77.2,0.83,5919.0,4.488,0.94
1,291.89035,41.816818,389.316341,5.49,2599.8,27.61,5731.0,4.44,0.958
0,293.28232,41.854622,405.32064,7.77,561.7,1.34,4694.0,4.68,0.574
0,297.05902,41.84322,342.830882,3.826,450.7,10.76,4994.0,2.92,5.205
1,287.33041,41.974899,3.98916186,1.913,318.0,28.1,4998.0,2.524,16.187
1,291.19882,44.166241,42.8774169,1.991,1068.8,2.67,5256.0,4.483,0.832
1,293.62357,42.129639,190.800788,8.082,287.6,1.67,5993.0,4.489,0.986
0,290.1488,38.513279,2.97601892,5.5,306.1,164.46,5140.0,2.955,7.746
0,285.88864,38.486858,2.882424694,25.91,67298.0,399.44,4705.0,2.667,8.058
1,288.47485,40.65136,220.142913,19.528,1796.4,5.94,6340.0,4.163,1.393
0,291.17801,36.87458,473.95103,11.778,330.6,3.32,6513.0,4.02,1.81
0,296.30716,39.117119,0.534109403,0.9513,78.3,2.28,10747.0,4.1,2.432
0,296.40408,39.169811,168.77118,2.263,2045.0,2825.04,4936.0,4.597,0.719
1,284.66583,39.252041,29.6094263,2.71,224.9,2.87,6079.0,4.059,1.783
0,287.83432,39.214298,22.9138322,4.855,340.3,30.24,6154.0,4.201,1.334
0,288.78134,39.28825,538.36855,19.26,545.5,2.37,6148.0,4.461,1.015
0,289.31668,39.235088,65.5327181,2.256,373.4,1.79,5755.0,4.48,0.923
1,289.8313,39.278,161.537665,2.65,101.8,1.37,6033.0,4.218,1.358
0,292.1795,39.238621,1.018360336,7.622,393970.0,107.0,6160.0,4.144,1.463
1,287.87424,40.630409,209.967521,2.585,120.0,1.16,6437.0,4.439,1.042
1,288.85123,40.692589,369.73011,14.27,274.8,1.66,6283.0,4.453,0.999
0,289.32834,40.6791,78.04064906,2.15,,,,,
0,289.33835,40.62534,396.349253,2.685,413.1,2.39,6495.0,4.379,1.168
0,289.39078,40.654781,0.502807253,1.01493,4658.7,26.81,5109.0,4.564,0.715
1,290.20547,40.66993,21.3684341,1.18,492.8,1.72,5204.0,4.515,0.786
0,291.36411,40.626881,149.526152,3.033,753.0,1.69,3978.0,4.642,0.628
0,296.6781,40.649029,2.845736321,11.5703,3127.0,402.16,4878.0,2.745,10.154
1,288.12735,41.952801,29.5632952,1.562,532.8,1.9,5595.0,4.562,0.828
1,290.15829,41.98978,181.81214,16.164,474.6,2.04,6060.0,4.509,0.925
1,290.20068,41.946289,435.50635,34.16,553.8,2.06,5750.0,4.538,0.882
1,290.21606,41.954571,525.560452,2.327,1196.0,12.74,4954.0,3.408,3.796
0,291.71484,41.932499,43.60012467,1.48,,,,,
0,292.71802,41.922459,1.710299164,3.92227,157270.0,57.97,6082.0,4.385,1.006
0,292.79022,41.948639,252.04444,5.13,1502.0,2.49,4514.0,4.621,0.664
0,293.0798,41.94772,1.39508873,2.09,,,,,
1,291.69196,36.881409,95.688682,6.465,453.8,28.41,5040.0,2.681,13.056
0,291.94852,36.95208,153.521361,3.893,255.2,3.09,6233.0,3.951,1.921
1,290.75626,37.089809,38.168652,5.086,90.6,1.4,6164.0,4.117,1.465
0,291.32748,37.126701,3.0031801,2.814,374.7,4.7,6606.0,4.071,1.768
0,292.29431,37.26173,2.96384168,5.4768,35653.0,43.7,6095.0,4.371,1.158
1,290.87305,37.362179,69.089357,6.207,475.1,1.47,4848.0,4.581,0.698
0,291.91556,37.322578,43.142257,61.73,283.2,37.88,6198.0,4.069,1.769
1,292.57986,37.376411,3.290304098,1.7215,13553.0,4.91,3386.0,4.81,0.427
1,293.24701,39.236691,40.9882124,3.599,145.8,1.44,6705.0,4.328,1.174
0,296.32437,39.292881,326.70552,3.36,794.0,2.83,6036.0,4.337,0.998
1,284.63876,39.355179,138.333748,2.391,603.6,6.28,4948.0,3.588,2.547
0,285.18643,39.357288,343.49816,7.46,431.0,1.27,4256.0,4.635,0.624
0,286.37234,39.3423,11.2582311,16.89,300.4,1.24,5242.0,4.556,0.722
0,286.5657,39.38969,139.54219147,3.42,,,,,
0,289.23367,39.38652,155.046089,10.205,2238.0,444.08,6513.0,2.782,12.613
0,294.57065,39.331402,14.3641542,2.629,89.2,0.98,5925.0,4.364,1.033
0,297.51108,40.61908,12.4276185,18.56,147.0,1.14,5869.0,4.513,0.942
0,297.56931,40.619637,12.427076,17.447,47.5,0.82,5841.0,4.278,1.193
1,288.87198,40.767059,22.4932751,3.172,152.0,6.04,5186.0,3.273,4.98
0,289.29504,40.71674,315.502534,3.112,689.2,19.71,4970.0,2.989,7.752
1,290.43491,40.777241,215.732414,1.915,208.2,1.26,5790.0,4.479,0.856
0,295.62753,40.706249,276.54167976,7.76,,,,,
1,296.50043,40.72123,4.13960513,3.31,106.7,1.24,6535.0,4.373,1.181
0,293.33401,41.937321,200.79976002,7.6419,92642.0,48.77,5896.0,4.518,0.916
1,297.42578,41.932991,8.0906952,2.648,82.4,0.8,5374.0,4.495,0.902
0,297.54156,41.950901,1.195515364,6.08509,396400.0,156.91,6047.0,3.789,2.264
0,298.53922,41.986961,210.971635,3.578,519.0,2.04,5838.0,4.529,0.897
1,288.28122,42.072079,188.954072,14.17,166.5,2.46,6392.0,3.967,1.899
0,289.72461,42.00605,42.02646,2.553,190.0,1.5,6158.0,4.431,1.016
0,290.08987,42.076111,372.04697,14.29,673.4,2.7,6173.0,4.447,1.041
0,292.41116,42.039478,438.81524,6.75,332.8,1.36,5324.0,4.551,0.755
0,290.50565,37.459011,18.622214,4.42,5832.0,20.83,6235.0,3.801,2.471
0,291.55548,37.44516,27.8923345,2.204,139.6,2.1,5873.0,3.96,1.78
1,292.48621,37.404339,579.81521,5.43,607.0,2.71,5822.0,4.449,0.969
1,291.06418,37.535751,19.12788374,2.0,,,,,
0,292.10245,37.56691,452.10093,12.69,464.0,2.08,6276.0,4.456,0.956
0,292.54315,37.555759,0.7906069,3.3996,689.2,17.97,4994.0,4.62,0.72
0,291.96451,37.60878,24.5714867,29.96,506.4,3.04,5977.0,4.462,0.956
0,292.02686,37.600651,0.681137796,2.7287,105190.0,45.75,5872.0,4.474,0.864
0,294.85513,39.30534,3.722404453,2.5214,55368.0,144.2,5747.0,4.542,0.799
0,295.87695,39.336391,230.385488,3.134,568.1,10.13,5024.0,3.241,4.331
0,296.01428,39.35688,222.84909312,2.43,,,,,
1,285.34329,39.413849,493.74242,5.685,506.1,7.15,5015.0,3.429,3.243
0,291.69095,39.425442,1.714414962,5.17207,110130.0,116.92,6351.0,4.126,1.613
0,292.11526,39.49855,646.28789332,5.39144,58605.0,43.47,6582.0,4.069,1.777
0,286.85861,39.592579,290.438547,12.85,212.9,1.11,5392.0,4.557,0.775
0,289.07651,39.570438,0.766298172,1.78462,19401.0,15.64,6267.0,4.431,0.996
0,298.91757,40.716961,1.049468616,4.848,22.0,0.84,7479.0,4.162,1.667
0,299.33298,40.714352,2.362348096,3.5979,724.7,89.55,5088.0,3.502,3.293
0,285.63928,40.84763,136.830243,2.956,464.3,17.22,5096.0,3.007,8.038
0,286.04263,40.860291,103.284757,1.674,78.4,1.96,6185.0,3.878,2.101
0,289.39359,40.896339,36.1904638,1.919,263.3,1.69,6210.0,4.45,1.033
0,290.76614,40.881691,419.75224,4.154,754.0,2.82,6137.0,4.457,1.016
0,292.76889,40.816181,419.95929,13.86,196.2,1.53,5953.0,4.314,1.068
0,293.47052,42.0965,206.309658,1.498,277.1,2.36,6028.0,4.241,1.267
0,293.64468,42.033489,8.46184728,35.525,411.2,4.92,7663.0,4.087,1.913
0,293.80481,42.026001,681.01756,8.74,133.9,1.69,6295.0,4.091,1.435
0,294.51157,42.090149,2.19509634,1.796,227.7,1.32,5799.0,4.539,0.878
1,298.64252,42.092831,9.942228056,2.45451,31068.0,22.15,5268.0,4.475,0.843
0,298.98239,42.082619,141.00582791,3.0,,,,,
1,286.52942,42.167511,22.2903562,1.623,130.4,1.13,5597.0,4.418,1.0
0,287.21124,42.107719,73.9239955,1.699,634.0,1.64,5040.0,4.652,0.658
0,292.97159,37.65733,1.8437362,21.04,341.1,25.26,6032.0,4.358,1.114
1,293.22018,37.610699,55.180772,9.791,474.6,2.37,6306.0,4.426,1.076
0,290.20993,37.725979,281.36926,66.892,12435.0,56.94,4818.0,3.125,5.303
1,290.24103,37.785221,84.6405853,2.657,784.0,1.72,4386.0,4.629,0.63
0,290.31512,37.742451,262.71162,7.72,1449.0,3.69,5398.0,4.375,0.99
0,293.41391,37.799492,6.0353643,9.211,47.2,1.88,7377.0,3.876,2.552
1,286.0947,37.846722,15.2024426,8.11,834.0,113.97,3984.0,1.461,41.367
0,290.17807,37.852039,1.52327807,3.813,924.2,22.88,4477.0,2.633,7.912
0,290.14111,39.532299,260.31119904,3.23,,,,,
0,291.68643,39.510571,574.37064,11.89,227.6,3.11,6749.0,3.905,1.905
0,293.1196,39.562302,253.87706,11.18,265.6,1.81,6553.0,4.41,1.086
0,293.40259,39.567131,523.36921,1.007,9918.0,17.45,6397.0,4.508,0.913
1,293.51175,39.528271,110.089267,1.575,1018.0,2.4,5465.0,4.6,0.75
1,295.1868,39.575691,219.931324,4.818,641.0,2.3,5557.0,4.5,0.912
1,296.4227,39.579391,385.29212,19.417,218.5,1.57,6440.0,4.355,1.053
0,292.98447,40.813019,80.292171,1.936,158.6,1.33,6188.0,4.42,1.049
0,299.19092,40.822639,1.049406508,3.0072,447.5,27.45,4745.0,2.425,13.417
1,299.28336,40.834389,455.195496,3.565,293.6,2.09,6478.0,4.29,1.209
0,299.70837,40.864239,3.58957045,3.418,1221.2,2.49,4608.0,4.559,0.746
0,299.71024,40.87804,2.40435325,6.825,349.6,24.16,5780.0,4.438,1.0
0,283.92465,40.968391,37.078668,4.403,147.4,0.8,5120.0,4.628,0.65
1,289.22729,40.94949,50.55398,6.159,199.7,0.94,4895.0,4.609,0.687
0,289.59616,40.92783,228.196872,3.525,145.3,1.42,6425.0,4.331,1.138
0,293.99109,42.26086,44.714450094,5.7615,90230.0,50.54,6185.0,4.49,0.941
1,298.64493,42.285831,200.2350497,23.612,10812.0,10.99,6108.0,4.471,0.997
0,292.36017,42.38184,40.8801539,5.472,395.8,0.92,3746.0,4.775,0.469
1,293.66772,42.320541,31.5034587,3.315,210.6,1.17,5269.0,4.567,0.823
1,295.23825,42.322361,22.2381062,2.68,104.2,1.09,6192.0,4.433,1.055
1,296.10648,42.354279,20.5477769,4.634,253.8,1.67,5922.0,4.429,1.057
0,291.875,43.626709,25.166806,2.111,1350.0,2.72,5013.0,4.574,0.704
0,296.30859,42.390179,323.972022,1.25,462.0,2.96,6002.0,4.267,1.302
0,298.79889,42.390888,1.752562808,6.1245,368000.0,124.23,5853.0,3.971,1.795
0,290.1824,37.81876,45.5827119,3.193,76.5,2.42,7266.0,3.828,2.715
0,290.28079,37.882172,1.89140138,9.52,557.6,25.67,5504.0,4.466,0.952
0,291.18762,37.8535,6.70258007,4.632,859.0,403.01,4799.0,2.475,13.652
0,292.08344,37.814678,6.2095391,2.752,47.9,30.47,3861.0,1.06,46.169
0,294.19467,43.677078,363.17077,28.26,384.6,9.82,10134.0,3.579,4.842
0,292.95239,37.857128,615.16033,3.958,267.1,4.48,7937.0,3.882,2.711
0,290.23746,37.910721,1.89124738,4.697,410.0,1.2,4615.0,4.66,0.589
0,290.31427,37.948009,1.89125883,4.656,274.5,23.6,4449.0,2.031,14.894
0,283.98965,39.631908,362.1273,6.719,1098.0,1.68,3734.0,4.74,0.513
0,292.91196,39.651348,353.36705,3.279,34.1,2.6,8892.0,3.592,4.35
1,293.16476,39.631561,180.4118581,3.29,4268.0,8.86,6032.0,4.485,0.973
0,294.09631,39.647079,4.750256809,1.9278,395.1,12.35,5161.0,3.192,5.753
0,297.48386,39.63649,623.005238,23.5615,140330.0,66.64,5689.0,4.299,1.207
